lead_time,total_stay,adr,total_guests,total_of_special_requests,hotel,arrival_date_month,market_segment,distribution_channel,customer_type,deposit_type,is_repeated_guest,actual_is_canceled,pred_cancel_prob
10,1,56.0,1.0,2,Resort Hotel,October,Online TA,TA/TO,Transient-Party,No Deposit,0,0,0.057855710961034486
17,1,85.47,2.0,1,City Hotel,June,Online TA,TA/TO,Transient,No Deposit,0,0,0.2365028398074052
220,3,65.0,2.0,0,City Hotel,October,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,1,0.231675445744425
12,4,193.5,2.0,1,Resort Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,0,0.2803319304748295
0,1,58.31,1.0,0,City Hotel,February,Online TA,TA/TO,Transient,No Deposit,0,0,0.3998256813387766
220,1,128.7,2.0,0,Resort Hotel,August,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.2030708282453696
272,2,62.8,2.0,0,City Hotel,July,Groups,TA/TO,Transient-Party,No Deposit,1,1,0.4145988969180335
151,2,95.0,2.0,0,City Hotel,March,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.30321028731016975
6,1,0.0,1.0,0,City Hotel,June,Complementary,Direct,Transient,No Deposit,1,0,0.14564212696418358
81,6,277.0,4.0,1,Resort Hotel,August,Direct,Direct,Transient,No Deposit,0,0,0.2079916092597328
239,1,60.0,2.0,0,City Hotel,October,Groups,TA/TO,Transient,Non Refund,0,1,0.9962440287239664
19,3,221.0,2.0,2,Resort Hotel,August,Online TA,TA/TO,Transient,No Deposit,0,0,0.17152840344250808
0,1,12.0,2.0,0,City Hotel,February,Direct,Direct,Transient,No Deposit,0,1,0.15284835698331692
146,3,80.0,1.0,0,City Hotel,March,Offline TA/TO,TA/TO,Transient,Non Refund,0,1,0.9849516208526864
63,3,48.51,1.0,1,City Hotel,February,Online TA,TA/TO,Transient,No Deposit,0,0,0.31084969471209906
2,1,125.0,2.0,1,Resort Hotel,June,Direct,Direct,Transient,No Deposit,0,0,0.06622409103077521
29,5,61.0,2.0,1,Resort Hotel,March,Direct,Direct,Transient,No Deposit,0,0,0.0709582516842307
31,7,43.2,2.0,0,Resort Hotel,November,Corporate,Corporate,Transient-Party,No Deposit,0,0,0.12783238249028472
217,3,107.1,2.0,2,City Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,0,0.31020465028288696
20,4,69.5,2.0,1,City Hotel,January,Online TA,TA/TO,Transient,No Deposit,0,1,0.2708815400512149
2,1,88.0,1.0,0,City Hotel,October,Groups,TA/TO,Transient,No Deposit,0,0,0.2807278404270998
464,1,90.0,2.0,0,City Hotel,July,Offline TA/TO,TA/TO,Transient,Non Refund,0,1,0.9969403678379419
143,5,148.5,3.0,0,City Hotel,August,Online TA,TA/TO,Transient,No Deposit,0,1,0.6703789715402668
244,7,88.71,2.0,0,Resort Hotel,September,Online TA,TA/TO,Transient,No Deposit,0,1,0.6505928510758929
97,4,110.25,2.0,0,City Hotel,April,Direct,Direct,Transient,No Deposit,0,0,0.26369888849916817
142,5,60.3,2.0,0,Resort Hotel,March,Direct,Direct,Transient,No Deposit,0,1,0.21213451247471696
279,2,65.0,2.0,0,City Hotel,October,Groups,TA/TO,Transient,Non Refund,0,1,0.9970515148415062
386,2,115.0,2.0,1,City Hotel,October,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.25055419654751604
222,6,92.0,2.0,1,Resort Hotel,May,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.22907906931423275
213,4,104.0,1.0,0,City Hotel,August,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.4095256567853779
12,3,154.0,2.0,0,City Hotel,September,Online TA,TA/TO,Transient,No Deposit,0,1,0.4448867817744348
133,4,88.4,2.0,2,City Hotel,February,Online TA,TA/TO,Transient,No Deposit,0,0,0.2758095578638731
11,4,203.5,4.0,0,City Hotel,April,Online TA,TA/TO,Transient,No Deposit,0,1,0.5784486039772204
269,3,65.29,2.0,1,City Hotel,October,Online TA,TA/TO,Transient,No Deposit,0,1,0.5355145726003612
131,3,94.5,2.0,0,City Hotel,August,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,1,0.17578907632699123
12,1,130.0,2.0,0,City Hotel,October,Groups,Direct,Transient-Party,No Deposit,0,0,0.11836287449922162
62,2,150.0,2.0,1,City Hotel,June,Online TA,TA/TO,Transient,No Deposit,0,0,0.32166324869973173
45,2,108.0,2.0,0,City Hotel,June,Direct,Direct,Transient,No Deposit,0,0,0.1861197813417002
130,5,252.0,4.0,0,Resort Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,1,0.67884693078566
151,3,80.0,1.0,0,City Hotel,January,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,1,0.16434025484755332
24,5,75.08,2.0,1,Resort Hotel,October,Online TA,TA/TO,Transient,No Deposit,0,0,0.25186016116315646
11,2,43.2,2.0,1,Resort Hotel,November,Online TA,TA/TO,Transient,No Deposit,0,0,0.20503200135518898
135,2,199.5,3.0,1,City Hotel,August,Online TA,TA/TO,Transient,No Deposit,0,0,0.48169062446883
63,4,63.75,2.0,1,City Hotel,March,Online TA,TA/TO,Transient,No Deposit,0,0,0.28018931057943214
23,2,115.0,1.0,0,City Hotel,July,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.10109320267224428
42,3,90.0,1.0,0,City Hotel,November,Groups,TA/TO,Transient,Non Refund,0,1,0.9915801472289786
4,4,40.0,1.0,0,Resort Hotel,February,Corporate,Corporate,Transient-Party,No Deposit,0,0,0.10341954172663623
38,2,179.0,2.0,0,Resort Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,1,0.44748257496286076
288,2,62.0,2.0,0,City Hotel,April,Groups,TA/TO,Transient,Non Refund,0,1,0.9971170605035753
0,1,160.0,2.0,0,City Hotel,September,Corporate,Corporate,Transient-Party,No Deposit,0,0,0.12069478292671762
94,6,110.75,2.0,1,City Hotel,March,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.07992648026714592
3,1,48.0,2.0,2,Resort Hotel,February,Online TA,TA/TO,Transient,No Deposit,0,0,0.11540483290113285
327,6,76.0,2.0,0,City Hotel,September,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,1,0.32936103877475525
9,3,170.0,2.0,3,City Hotel,June,Online TA,TA/TO,Transient,No Deposit,0,0,0.0848746308426735
54,7,35.0,2.0,0,Resort Hotel,October,Offline TA/TO,TA/TO,Transient,No Deposit,0,0,0.1782884399075149
102,3,108.3,2.0,1,City Hotel,May,Online TA,TA/TO,Transient,No Deposit,0,0,0.3538871248648637
10,3,85.0,2.0,0,City Hotel,October,Offline TA/TO,TA/TO,Transient,No Deposit,0,0,0.17485034478358963
30,1,104.4,1.0,0,City Hotel,August,Online TA,TA/TO,Transient,No Deposit,0,1,0.42209439783850916
143,2,93.6,2.0,2,City Hotel,January,Online TA,TA/TO,Transient,No Deposit,0,0,0.2315233461319993
46,4,91.35,2.0,4,Resort Hotel,February,Direct,Direct,Transient,No Deposit,1,0,0.011533768867400184
41,2,62.0,2.0,0,City Hotel,August,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.22143793472299148
8,2,0.0,1.0,0,City Hotel,July,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.15065058384493046
37,4,131.03,1.0,1,City Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,0,0.2954321490729629
104,4,76.5,1.0,0,City Hotel,April,Online TA,TA/TO,Transient,No Deposit,0,1,0.5240287455533028
208,4,80.75,2.0,0,City Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,1,0.6512258003558821
141,11,136.82,2.0,1,Resort Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,1,0.4550280682979755
60,1,43.65,2.0,1,Resort Hotel,December,Online TA,TA/TO,Transient,No Deposit,0,0,0.26234019503484535
213,3,130.0,2.0,0,City Hotel,June,Offline TA/TO,TA/TO,Transient,Non Refund,0,1,0.9917284576015779
58,4,37.8,2.0,1,Resort Hotel,November,Online TA,TA/TO,Transient,No Deposit,0,1,0.2569561534641769
169,3,170.0,2.0,0,City Hotel,June,Offline TA/TO,TA/TO,Transient,Non Refund,0,1,0.9909221003177038
351,7,82.0,2.0,0,Resort Hotel,April,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.5562652364167866
199,9,97.56,2.0,0,City Hotel,August,Online TA,TA/TO,Transient,No Deposit,0,1,0.7136453906471392
9,1,201.0,4.0,3,City Hotel,August,Online TA,TA/TO,Transient,No Deposit,0,1,0.11104643841610004
248,2,90.25,3.0,1,City Hotel,July,Direct,Direct,Transient,No Deposit,0,0,0.2339733119332988
60,1,86.4,1.0,2,City Hotel,November,Online TA,TA/TO,Transient,No Deposit,0,1,0.15729541983442377
3,1,45.0,1.0,0,Resort Hotel,April,Corporate,Corporate,Transient,No Deposit,0,0,0.13045915756956994
45,2,126.1,2.0,0,City Hotel,May,Direct,Direct,Transient,No Deposit,0,0,0.19782945260948828
223,5,73.96,2.0,0,City Hotel,September,Online TA,TA/TO,Transient,No Deposit,0,1,0.6506419713298829
29,7,114.0,2.0,0,City Hotel,October,Direct,Direct,Transient,No Deposit,0,0,0.23534628375452124
80,2,51.8,2.0,1,Resort Hotel,December,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.12995852809258987
8,3,100.0,2.0,0,City Hotel,March,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.19360269460845178
112,3,120.0,2.0,1,City Hotel,June,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.08223365305695862
1,2,91.2,2.0,0,City Hotel,September,Online TA,TA/TO,Transient,No Deposit,0,0,0.3806250889803974
234,4,68.61,2.0,1,City Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,0,0.491537193581327
133,3,80.75,2.0,1,City Hotel,April,Offline TA/TO,TA/TO,Transient,No Deposit,0,0,0.14737693034833446
105,3,126.0,2.0,1,City Hotel,May,Online TA,TA/TO,Transient,No Deposit,0,0,0.36803060847046093
67,7,174.0,2.0,0,Resort Hotel,July,Corporate,Corporate,Transient,No Deposit,0,1,0.28125397938248775
180,2,96.3,2.0,0,City Hotel,August,Online TA,TA/TO,Transient,No Deposit,0,0,0.6220811442934784
105,2,135.0,2.0,0,City Hotel,May,Online TA,TA/TO,Transient,No Deposit,0,1,0.5453311122079901
166,4,46.0,2.0,0,Resort Hotel,October,Offline TA/TO,TA/TO,Transient,No Deposit,0,0,0.2451164296685713
2,2,139.0,1.0,3,City Hotel,October,Online TA,TA/TO,Transient,No Deposit,0,0,0.0745605768818628
5,3,51.0,1.0,0,City Hotel,March,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.15792949417176746
134,2,96.3,2.0,2,City Hotel,April,Online TA,TA/TO,Transient,No Deposit,0,0,0.232583872514709
251,4,106.0,2.0,0,Resort Hotel,June,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.39698794065121557
131,3,94.5,2.0,0,City Hotel,August,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,1,0.17578907632699123
6,4,51.25,2.0,0,Resort Hotel,February,Direct,Direct,Transient-Party,No Deposit,0,0,0.09764195979453567
308,7,103.5,2.0,1,City Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,1,0.6312731984647787
0,1,75.0,2.0,0,City Hotel,February,Direct,Direct,Transient,No Deposit,0,1,0.17609332141698267
192,2,113.4,2.0,0,City Hotel,August,Direct,Direct,Transient,No Deposit,0,0,0.3353907389754827
48,4,85.5,2.0,0,City Hotel,May,Offline TA/TO,TA/TO,Transient,No Deposit,0,0,0.19378326230009815
69,3,79.2,2.0,0,City Hotel,March,Direct,Direct,Transient,No Deposit,0,0,0.18855684098286787
106,4,252.0,4.0,0,Resort Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,1,0.6438896412534613
55,2,94.5,2.0,1,City Hotel,October,Online TA,TA/TO,Transient,No Deposit,0,0,0.3089632356766474
222,3,99.0,2.0,0,City Hotel,April,Online TA,TA/TO,Transient,No Deposit,0,1,0.6795893838953838
132,4,99.0,2.0,0,City Hotel,May,Offline TA/TO,TA/TO,Transient,Non Refund,0,1,0.9879400565456903
52,7,142.29,1.0,1,City Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,0,0.34724268359648763
2,2,106.4,1.0,0,City Hotel,October,Offline TA/TO,TA/TO,Transient,No Deposit,0,0,0.15729106009788596
1,2,104.5,3.0,0,City Hotel,January,Online TA,TA/TO,Transient,No Deposit,0,0,0.44285389071903525
213,7,154.08,3.0,0,Resort Hotel,August,Online TA,TA/TO,Transient,No Deposit,0,1,0.7128562956383292
1,2,69.5,1.0,0,City Hotel,May,Corporate,Corporate,Transient,No Deposit,1,0,0.14877047465144627
142,3,75.0,2.0,0,City Hotel,February,Offline TA/TO,TA/TO,Transient,No Deposit,0,0,0.30504567683478057
49,2,81.9,2.0,1,City Hotel,March,Online TA,TA/TO,Transient,No Deposit,0,0,0.25893924942591046
245,2,75.0,2.0,0,City Hotel,June,Offline TA/TO,TA/TO,Transient,Non Refund,0,1,0.9913272995700583
253,1,89.1,2.0,0,City Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,1,0.6712423171376007
7,3,35.0,1.0,0,Resort Hotel,March,Corporate,TA/TO,Transient,No Deposit,1,0,0.15568989671750497
6,4,100.0,2.0,0,City Hotel,October,Direct,Direct,Transient,No Deposit,0,1,0.188419679156527
40,2,106.0,2.0,1,City Hotel,December,Online TA,TA/TO,Transient,No Deposit,0,0,0.33565643875333484
32,4,74.8,2.0,2,City Hotel,February,Online TA,TA/TO,Transient,No Deposit,0,0,0.18782886567723958
84,3,64.0,2.0,0,City Hotel,November,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.27434146450650015
1,3,56.0,2.0,0,Resort Hotel,October,Direct,Direct,Transient,No Deposit,0,1,0.13278844816662905
272,3,144.0,2.0,0,City Hotel,April,Online TA,TA/TO,Transient,No Deposit,0,1,0.7505831062629509
34,2,115.0,1.0,0,City Hotel,July,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.10576108861211932
15,8,120.0,2.0,0,Resort Hotel,March,Corporate,Corporate,Transient-Party,No Deposit,0,0,0.1252459390391993
240,4,90.95,2.0,2,City Hotel,October,Online TA,TA/TO,Transient-Party,No Deposit,0,0,0.23606787276376834
12,1,71.0,2.0,2,Resort Hotel,October,Online TA,TA/TO,Transient,No Deposit,0,0,0.1105993221050083
198,2,80.1,2.0,0,City Hotel,August,Offline TA/TO,TA/TO,Transient,No Deposit,0,0,0.31671043213477434
45,1,163.88,3.0,1,City Hotel,June,Online TA,TA/TO,Transient,No Deposit,0,0,0.3248648040837003
35,2,80.0,1.0,0,City Hotel,November,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.21386755587787487
104,4,90.95,2.0,0,City Hotel,April,Online TA,TA/TO,Transient,No Deposit,0,1,0.5588532037859774
7,2,78.0,1.0,1,City Hotel,November,Online TA,GDS,Transient,No Deposit,0,1,0.1331471669937184
164,2,100.0,1.0,0,City Hotel,October,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.18110340545250256
28,2,97.0,2.0,0,City Hotel,January,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.11022815355533258
0,2,48.0,2.0,0,Resort Hotel,December,Online TA,TA/TO,Transient,No Deposit,0,0,0.37618563271253597
61,3,129.33,2.0,1,Resort Hotel,September,Online TA,TA/TO,Transient,No Deposit,0,0,0.26177963786507125
67,4,80.0,2.0,1,City Hotel,September,Direct,Direct,Transient,No Deposit,0,0,0.10432353503043508
365,2,62.8,2.0,0,City Hotel,October,Groups,TA/TO,Transient,Non Refund,0,1,0.9979972136451211
87,5,170.0,2.0,0,City Hotel,September,Groups,TA/TO,Transient,Non Refund,0,1,0.9944893686582665
104,7,75.0,2.0,1,City Hotel,March,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.07963223315700661
213,2,115.0,2.0,0,City Hotel,June,Groups,TA/TO,Transient,Non Refund,0,1,0.99606318840397
160,7,70.86,2.0,2,Resort Hotel,June,Offline TA/TO,TA/TO,Contract,No Deposit,0,0,0.05110661185033858
28,3,108.42,1.0,0,City Hotel,June,Online TA,TA/TO,Transient,No Deposit,0,0,0.4196940334720005
84,3,204.0,3.0,1,City Hotel,April,Online TA,TA/TO,Transient,No Deposit,0,0,0.44014095292161715
1,1,75.0,2.0,2,Resort Hotel,February,Direct,Direct,Transient,No Deposit,1,0,0.03387739662663752
32,2,160.0,2.0,2,City Hotel,May,Online TA,TA/TO,Transient,No Deposit,0,0,0.1715952679693966
89,5,128.7,4.0,0,Resort Hotel,October,Direct,Direct,Transient,No Deposit,0,0,0.272364336537984
192,2,120.0,2.0,0,City Hotel,May,Groups,TA/TO,Transient,Non Refund,0,1,0.9958380816283428
398,10,134.73,2.0,0,Resort Hotel,July,Offline TA/TO,TA/TO,Contract,No Deposit,0,1,0.5047945863860379
65,4,105.61,2.0,1,City Hotel,December,Online TA,TA/TO,Transient,No Deposit,0,0,0.3830442335441144
418,3,75.0,2.0,0,City Hotel,September,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,1,0.39262294416723553
108,6,149.0,3.0,3,Resort Hotel,August,Online TA,TA/TO,Transient,No Deposit,0,0,0.1340959526573618
1,3,90.33,2.0,0,City Hotel,June,Online TA,TA/TO,Transient,No Deposit,0,0,0.40256767242502617
1,1,91.0,1.0,0,Resort Hotel,June,Offline TA/TO,TA/TO,Transient,No Deposit,0,0,0.10698034648001628
6,1,137.0,3.0,1,City Hotel,March,Online TA,TA/TO,Transient,No Deposit,0,0,0.26018163559621926
52,3,79.0,2.0,1,City Hotel,January,Online TA,TA/TO,Transient,No Deposit,0,0,0.29640105207574474
99,9,231.22,4.0,1,Resort Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,0,0.497864080740618
6,5,37.0,2.0,0,Resort Hotel,March,Groups,Corporate,Transient-Party,No Deposit,0,0,0.10601107616391268
103,4,55.0,2.0,0,Resort Hotel,October,Offline TA/TO,TA/TO,Contract,No Deposit,0,0,0.14776684996053813
183,5,100.3,2.0,1,City Hotel,May,Online TA,TA/TO,Transient,No Deposit,0,0,0.46006391835037874
10,1,101.0,2.0,1,City Hotel,November,Online TA,TA/TO,Transient,No Deposit,0,1,0.26464411690494327
3,4,110.8,2.0,1,City Hotel,August,Online TA,TA/TO,Transient,No Deposit,0,0,0.28400268286770264
257,2,101.5,2.0,0,City Hotel,July,Offline TA/TO,TA/TO,Transient,No Deposit,0,0,0.37887011183362523
44,4,91.58,2.0,0,City Hotel,February,Offline TA/TO,TA/TO,Transient,No Deposit,0,0,0.234872640444092
190,4,147.9,3.0,0,City Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,1,0.6950982129577052
265,2,90.0,1.0,0,City Hotel,June,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.23219845964609773
0,8,59.0,2.0,0,Resort Hotel,February,Online TA,TA/TO,Transient,No Deposit,0,1,0.4484009036092993
16,4,100.73,2.0,1,City Hotel,February,Online TA,TA/TO,Transient,No Deposit,0,0,0.32672241664829715
220,10,90.0,2.0,0,Resort Hotel,May,Offline TA/TO,TA/TO,Transient,No Deposit,0,0,0.3596479310826058
82,2,37.8,2.0,1,Resort Hotel,November,Online TA,TA/TO,Transient,No Deposit,0,0,0.26024541545528207
191,2,90.9,1.0,0,City Hotel,October,Online TA,TA/TO,Transient,No Deposit,0,0,0.6108742287522694
14,2,134.43,2.0,1,Resort Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,0,0.23412293063711404
113,3,110.0,2.0,1,Resort Hotel,June,Online TA,TA/TO,Transient,No Deposit,0,1,0.3094695829827872
113,3,75.0,2.0,0,City Hotel,February,Offline TA/TO,TA/TO,Transient,Non Refund,0,1,0.9885071408311685
102,2,80.0,1.0,0,City Hotel,October,Offline TA/TO,TA/TO,Transient-Party,Non Refund,0,1,0.9724589907312504
85,3,108.0,2.0,0,City Hotel,April,Direct,Direct,Transient,No Deposit,0,0,0.2433962328963478
215,3,110.0,2.0,0,Resort Hotel,June,Groups,TA/TO,Transient,Non Refund,0,1,0.99525928080399
85,3,135.0,2.0,0,City Hotel,May,Online TA,TA/TO,Transient,No Deposit,0,1,0.5341045206104896
123,3,60.0,2.0,0,City Hotel,November,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.3089653265323654
133,4,124.0,2.0,0,City Hotel,April,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.1973933814562489
18,1,48.0,2.0,0,Resort Hotel,March,Online TA,TA/TO,Transient,No Deposit,0,1,0.30684686620294777
0,2,106.0,2.0,2,City Hotel,August,Online TA,TA/TO,Contract,No Deposit,0,0,0.10415278087721806
185,10,76.5,2.0,0,City Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,1,0.6869299263626135
170,6,91.8,2.0,0,Resort Hotel,June,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.17253890705175887
210,10,199.0,2.0,1,Resort Hotel,August,Online TA,TA/TO,Transient,No Deposit,0,1,0.5767061731322282
180,6,126.0,2.0,1,Resort Hotel,August,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.1120005305117946
88,5,54.5,2.0,1,Resort Hotel,April,Online TA,TA/TO,Transient,No Deposit,0,0,0.29698299175967463
2,1,75.0,2.0,1,City Hotel,March,Direct,Direct,Transient,No Deposit,0,0,0.06819856027417595
240,4,95.63,2.0,1,City Hotel,September,Online TA,TA/TO,Transient,No Deposit,0,1,0.4917369742002205
4,2,66.0,1.0,0,City Hotel,March,Corporate,Corporate,Transient,No Deposit,1,0,0.13829244372917224
178,3,110.0,1.0,0,City Hotel,April,Offline TA/TO,TA/TO,Transient,Non Refund,0,1,0.9898797523394363
418,3,107.0,2.0,0,City Hotel,September,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.41331923469836057
451,3,60.0,2.0,0,City Hotel,May,Groups,TA/TO,Transient,Non Refund,0,1,0.9985691470209226
386,2,115.0,2.0,1,City Hotel,October,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.25055419654751604
224,7,65.04,2.0,2,Resort Hotel,April,Online TA,TA/TO,Transient,No Deposit,0,1,0.29674207786496304
69,3,85.0,1.0,0,City Hotel,April,Corporate,Corporate,Transient,Non Refund,0,1,0.9858623705686025
411,6,71.1,2.0,0,Resort Hotel,May,Groups,TA/TO,Transient,Non Refund,0,1,0.9981765053763096
142,3,109.2,2.0,1,City Hotel,June,Online TA,TA/TO,Transient,No Deposit,0,0,0.39094536489592774
316,3,110.0,2.0,2,City Hotel,May,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.1994252842328196
13,7,194.0,3.0,0,Resort Hotel,June,Direct,Direct,Transient,No Deposit,0,0,0.21650675645504272
142,3,108.0,2.0,0,City Hotel,October,Online TA,TA/TO,Transient,No Deposit,0,1,0.6036051455830577
108,6,116.1,2.0,0,City Hotel,August,Direct,Direct,Transient,No Deposit,0,1,0.29406442459636234
0,2,65.0,2.0,1,Resort Hotel,March,Online TA,TA/TO,Transient,No Deposit,0,0,0.17510385450135002
13,1,90.0,1.0,0,Resort Hotel,June,Corporate,Corporate,Transient-Party,No Deposit,0,0,0.08343123309193343
6,2,180.0,2.0,0,City Hotel,May,Online TA,TA/TO,Transient,No Deposit,0,1,0.4624959084099184
0,2,50.0,2.0,1,Resort Hotel,November,Online TA,TA/TO,Transient,No Deposit,0,0,0.19985536816011956
60,4,75.0,2.0,0,City Hotel,March,Offline TA/TO,TA/TO,Transient,Non Refund,0,1,0.9805844789879167
20,1,48.0,2.0,0,Resort Hotel,April,Offline TA/TO,TA/TO,Transient,No Deposit,0,0,0.12594502693723109
136,3,84.0,2.0,0,Resort Hotel,March,Offline TA/TO,TA/TO,Transient-Party,No Deposit,0,0,0.12497820005871288
52,7,55.8,2.0,1,Resort Hotel,November,Online TA,TA/TO,Transient,No Deposit,0,1,0.2886645193120671
198,2,0.0,1.0,1,City Hotel,July,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.16734845557046374
48,5,196.92,3.0,3,Resort Hotel,July,Online TA,TA/TO,Transient,No Deposit,0,0,0.10809703262913332
132,1,90.0,2.0,0,City Hotel,July,Groups,TA/TO,Transient-Party,No Deposit,0,0,0.2963249320322555
224,2,107.1,2.0,1,City Hotel,June,Online TA,TA/TO,Transient,No Deposit,0,0,0.470030027419207
25,3,129.0,1.0,0,City Hotel,May,Online TA,TA/TO,Transient,No Deposit,0,0,0.43644921623138233
97,4,140.0,1.0,0,City Hotel,October,Groups,TA/TO,Transient,Non Refund,0,1,0.9944223141286332
85,7,232.6,2.0,0,Resort Hotel,August,Online TA,TA/TO,Transient,No Deposit,0,0,0.6066142468707129
94,4,88.4,1.0,1,City Hotel,January,Online TA,TA/TO,Transient,No Deposit,0,1,0.331343898480449
12,1,130.0,1.0,1,City Hotel,June,Online TA,TA/TO,Transient,No Deposit,0,1,0.23566905728497234
13,1,99.0,2.0,1,Resort Hotel,June,Online TA,TA/TO,Transient-Party,No Deposit,0,0,0.12595818272029258
69,1,117.9,2.0,1,City Hotel,June,Online TA,TA/TO,Transient,No Deposit,0,0,0.30011432032087376
